CODIGO_DE_HECHO_EN_BITACORA,DEPARTAMENTO,MUNICIPIO,CÓDIGO_DANE,DIRECCION_TERRITORIAL,PDET_ETCR,REGION_PDET_ETCR,FECHA_DEL_EVENTO,MES_HECHO,ANO_HECHO,TIPO_DE_EVENTO,SUB_TIPO_DE_EVENTO,PRESUNTO_AUTOR ,DESCRIPCION_DEL_AUTOR,OBSERVACIONES,DESCRIPCION_PRELIMINAR_DEL_EVENTO,FUENTE,CATEGORIZACION_DEL_EVENTO
37750,PUTUMAYO,PUERTO_GUZMAN,86571,PUTUMAYO,PDET,Putumayo,08/01/2020,1,2020,AMENAZAS_E_INTIMIDACIONES,LIDERES_SOCIALES,NO_PRECISA,NO_PRECISA_,,"Según un comunicado del Batallón de Infantería Número 25 General Roberto Domingo Rico Díaz, ""se realizó una misión humanitaria de acompañamiento y evacuación a un hombre identificado como Arturo Tovar y su núcleo familiar, en la vereda esperanza del municipio de Puerto Guzmán, quien manifestó que sujetos pretendieron atentar contra su vida en su domicilio, por lo cual se comunicó con la Unidad Táctica y solicitó compañía. De inmediato se lleva a cabo el protocolo
establecido y de una forma oportuna se le garantiza la seguridad a él y su núcleo familiar, evacuándolos a la ciudad de Mocoa (Putumayo) en este momento se encuentran asegurados y a espera de aclarar los hechos"".",MI PUTUMAYO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
37751,CAUCA,BUENOS_AIRES,19110,CAUCA,ETCR - PDET,Alto Patía-Norte del Cauca,08/01/2020,1,2020,AMENAZAS_E_INTIMIDACIONES,REINCORPORADOS,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,OTROS,JAIME_MARTINEZ,"El partido Farc denunció
que varios excombatientes han abandonado el Espacio Territorial de Capacitación y
Reincorporación (ETCR), de La Elvira, en el municipio de Buenos Aires, debido a las amenazas
que han recibido de grupos armados al margen de la ley. De acuerdo a la información que
han entregado voceros de ese partido en el departamento, desde finales del año
anterior algunos de los excombatientes, en proceso de reincorporación, se trasladaron a
poblaciones como Santander de Quilichao y Popayán para protegerse de amenazas que vienen
recibiendo. Por el momento, permanecen en una especie de hogar de paso mientras que se
busca otro lugar para que puedan continuar con el proyecto de vida. Antonio Pardo, encargado
de coordinar el proceso de reincorporación en el Cauca, indicó que sus compañeros
amenazados, hacen parte de una Cooperativa de Café que fue reconocida con un premio
internacional.",RCN RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
37752,RISARALDA,MISTRATO,66456,EJE_CAFETERO,0,0,08/01/2020,1,2020,AMENAZAS_E_INTIMIDACIONES,GENERALIZADAS,GAO_GRUPOS_ARMADOS_ORGANIZADOS,ELN,,"Una bandera de la guerrilla
del ELN con explosivos, fue instalada en zona rural del municipio de Mistrató en el
departamento de Risaralda, por lo cual las autoridades departamentales le pidieron al Ministro
de Defensa que realice lo más pronto posible un consejo regional de seguridad para abordar
el tema. Víctor Manuel Tamayo, gobernador del departamento de Risaralda, indicó que el
hecho registrado en las últimas horas, donde una bandera del grupo ELN apareció en el
corregimiento de San Antonio del Chamí, muy cerca al municipio de Mistrató, ha generado
bastante preocupación entre los habitantes del occidente risaraldense. “Lo que se ha conocido
es que cerca al corregimiento de San Antonio de Chamí, apareció una bandera del ELN, a la
cual le instalaron además un explosivo y aunque no hay afectaciones por ello, es importante
tener en cuenta como dice el dicho que guerra avisada no mata soldado y por eso lo
importante no es ocultar lo que pasa, sino mostrar la realidad para aplicar los correctivos y
así conservar la seguridad en el occidente”, aseguró el Gobernador de Risaralda.",RCN RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
37753,ARAUCA,FORTUL,81300,NORTE_DE_SANTANDER_Y_ARAUCA,PDET,Arauca,08/01/2020,1,2020,AMENAZAS_E_INTIMIDACIONES,SELECTIVAS,NO_PRECISA,NO_PRECISA_,,"Las autoridades del
departamento de Arauca investigan un presunto hecho de intimidación en contra del
propietario de una reconocida empresa farmacéutica de la capital de ese departamento. Todo
apunta a que se trataría de una amenaza e intimidación contra el titular de la compañía quien
al parecer se ha negado a entregar dineros a este grupo organizado luego de diferentes
llamadas extorsivas. Según indicaron fuentes extraoficiales, el señor Óscar Evelio Duran,
gerente y propietario de Oxígenos del Llano, tuvo que salir del país por presuntas amenazas
de las disidencias.",RCN RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
37754,VALLE_DEL_CAUCA,CANDELARIA,76130,VALLE_DEL_CAUCA,0,0,07/01/2020,1,2020,AMENAZAS_E_INTIMIDACIONES,GENERALIZADAS,GAO_GRUPOS_ARMADOS_ORGANIZADOS,ELN,,"Dejan abandonados
cilindros de gas con banderas del ELN en la vía Cali- Candelaria. Tras este hallazgo, por
algunas horas de este miércoles estuvo cerrado el puente de Juanchito. Al sitio llegaron
unidades antiexplosivos que descartaron la presencia de artefactos que revistieran
peligro o un atentado en esta vía del departamento. ",RCN RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
37755,ATLANTICO,CANDELARIA,8141,ATLANTICO,0,0,09/01/2020,1,2020,AMENAZAS_E_INTIMIDACIONES,GENERALIZADAS,OTROS,OTROS,AGUILAS_NEGRAS,"Panfleto amenaza con ""limpieza
social"" en Candelaria, Atlántico Unos 25 panfletos fueron repartidos en varias casas del
suroccidente del municipio con amenazas de muerte contra unas 17 personas, a las que solo
mencionan con alias y las señalan de ser vendedores o consumidores de droga y ladrones.
Aunque el documento que advierte con hacer una “limpieza social” aparece firmado por las
Águilas Negras, el comandante operativo de la Policía del Atlántico, coronel Alfonso Reyes,
afirmó que en el departamento no hay grupos al margen de la ley. ""Esa es una situación que
tenemos que seguir investigando, entre los amenazados encontramos a un exconcejal, que
es una de las personas más activas para poder determinar de qué se trata este documento"",
indicó el oficial, quien no descarta, por esto último, que detrás de las amenazas haya intereses
políticos.A los amenazados en este panfleto les dan 72 horas para abandonar el municipio de
Candelaria, de lo contrario, dicen que acabarán con sus vidas.",BLU RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
37756,CAUCA,SANTANDER_DE_QUILICHAO,19698,CAUCA,PDET,Alto Patía-Norte del Cauca,08/01/2020,1,2020,OTRO_TIPO_DE_EVENTO,OTROS,NO_PRECISA,NO_PRECISA_,,"Un
excombatiente de las Farc sobrevive a atentado en Santander de Quilichao. Este exguerrillero
en proceso de reincorporación ya había sido desplazado de un ETCR en Buenos Aires, Cauca,
por amenazas de miembros de la disidencia. De acuerdo con información aportada por
habitantes de la zona, este hombre, de 35 años, se encontraba en la jornada, en el sector del
Parque de los Cholaos -cercano a la vía Panamericana-, cuando fue atacado por hombres
armados que le dispararon en tres ocasiones. Aunque los disparos le impactaron en la parte
superior del cuerpo, el exguerrillero sobrevivió. No obstante, según habitantes de Santander
de Quilichao, Viyarmil Serna Andrade había llegado hace pocos meses al municipio junto con
otros excombatientes. Estos habrían salido huyendo del Espacio Territorial de Capacitación y
Reincorporación (ETCR) de la Elvira, en Buenos Aires, tras recibir amenazas de muerte de las
disidencias que operan en esta zona. Estos grupos serían las mismas estructuras comandadas
por Mayimbú.",EL ESPECTADOR,OTRO_TIPO_DE_EVENTOS
37757,CHOCO,CARMEN_DEL_DARIEN,27150,URABA,PDET,Chocó,08/01/2020,1,2020,OTRO_TIPO_DE_EVENTO,OTROS,GAO_GRUPOS_ARMADOS_ORGANIZADOS,CLAN_DEL_GOLFO,AGC,"Por agua y tierra,
tropas de la Séptima División intentan verificar las denuncias hechas por la Comisión
Intereclesial según las cuales, 30 hombres, que portaban armas largas, ingresaron a
Jiguamiandó y Curvaradó en Chocó e intimidaron a las comunidades que allí residen. El
comandante de esta unidad militar, el mayor general Juan Carlos Ramírez Trujillo, indicó que
por el momento no han encontrado rastro de los supuestos integrantes del Clan del Golfo,
aunque admitió que esa zona es un importante corredor del narcotráfico, por lo que ya hay
tropas haciendo labores de vigilancia.",RCN RADIO,ACCIONES_INSTITUCIONALES
37758,NARIÑO,MAGÜI,52427,NARIÑO,PDET,Pacífico y frontera Nariñense,09/01/2020,1,2020,ACCIONES_INSTITUCIONALES,CAPTURAS,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,OTROS,FRENTE_OLIVER_SINISTERRA,"el marco de la
campaña militar y policial ‘Atlas’ y de la quinta fase del plan de choque ‘Construyendo
seguridad’, unidades adscritas al Comando Especial de Policía Pacifico Sur, mediante labores
de patrullaje, registro y control en el casco urbano de Magüi Payán, lograron la captura en
flagrancia por el delito de porte ilegal de armas de fuego de tres personas presuntas
integrantes del grupo criminal “Oliver Sinisterra”. En el momento de practicarles el respectivo
registro, se les hallaron tres pistolas, tres proveedores y 321 cartuchos.",POLICIA_NACIONAL,ACCIONES_INSTITUCIONALES
37759,TOLIMA,IBAGUE,73001,CENTRO,0,0,09/01/2020,1,2020,ACCIONES_INSTITUCIONALES,OPERACIONES_ANTINARCOTICOS,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,OTROS,,"Tropas del Batallón de Infantería
n. 18 Coronel Jaime Rooke adscritos a la Sexta Brigada del Ejército Nacional en coordinación
CTI Fiscalía, adelantó diligencia de allanamiento y registro a una vivienda ubicada en el barrio
las Ferias de la capital tolimense, mediante la cual se logró materializar la captura en
flagrancia de dos personas las cuales serían las encargadas de custodiar un millonario alijo
de marihuana el cual fue hallado al interior de dicha residencia y cuyo peso aproximado es
más de media tonelada (516 kg aprox), listos para su comercialización en la ciudad de Ibagué
y municipios aledaños. De acuerdo con los resultados de las labores investigativas, dicho
cargamento sería propiedad de disidencias de las Farc adscritas a la estructura criminal
columna Dagoberto Ramos, y habría sido enviado desde el municipio de Corinto en el
departamento del Cauca, llegando al territorio tolimense.",EJERCITO NACIONAL,ACCIONES_INSTITUCIONALES
37760,ARAUCA,TAME,81794,NORTE_DE_SANTANDER_Y_ARAUCA,PDET,Arauca,09/01/2020,1,2020,ACCIONES_INSTITUCIONALES,DESACTIVACION_DE_ARTEFACTOS_EXPLOSIVOS,GAO_GRUPOS_ARMADOS_ORGANIZADOS,ELN,,"Detectan cargas explosivas en zona rural
de Tame. Una trampa mortal que habían preparado las organizaciones al margen de la ley
para atentar contra las tropas fue localizada en las últimas horas por unidades militares. Para
las próximas horas, según el propio comandante de la Fuerza de Tarea Quirón, se hará la
destrucción de este elemento bélico y se dará a conocer los detalles exactos del plan terrorista
que tenían planeado las guerrillas que vienen operando en el departamento de Arauca, en
este caso disidencias y el Eln.",LA VOZ DEL CINARUCO,ACCIONES_INSTITUCIONALES
37761,CAUCA,CALOTO,19142,CAUCA,PDET,Alto Patía-Norte del Cauca,09/01/2020,1,2020,ACCIONES_INSTITUCIONALES,RESCATE/LIBERACION_DE_SECUESTRADOS,NO_PRECISA,NO_PRECISA_,,"En medio de los operativos de la
Policía y el Ejército en la zona rural de Caloto, fueron rescatados dos personas, al parecer
funcionarios de la alcaldía de Cali, secuestrados cuando viajaban desde dicha ciudad hacia el
desierto de la Catatacoa, en el departamento del Huila. Así fue confirmado por integrantes de
la fuerza pública y la gobernación del Cauca al señalar que los operativos en la zona obligaron
a los delincuentes a dejar en libertad a los funcionarios, quienes fueron privados de la libertad
por sujetos armados cuando se movilizaban por el sector de El Palo, Caloto.",EL NUEVO LIBERAL,ACCIONES_INSTITUCIONALES
37762,ANTIOQUIA,CAUCASIA,5154,ANTIOQUIA,PDET,Bajo Cauca-Nordeste Antioqueño,08/01/2020,1,2020,ACCIONES_INSTITUCIONALES,JUSTICIA,GAO_GRUPOS_ARMADOS_ORGANIZADOS,CLAN_DEL_GOLFO,,"Luego de avalar el preacuerdo
pactado entre la Fiscalía General de la Nación y la defensa del procesado, el Juzgado 4° Penal
del Circuito Especializado de Antioquia condenó a Dairo Javier Ramírez Martínez, alias Pedro,
a 12 años y 6 meses de prisión.Un Fiscal de la Dirección Especializada contra las
Organizaciones Criminales demostró que Ramírez Martínez hizo parte del Clan del Golfo desde
2017 y era el encargado de transportar a otros integrantes de la organización criminal que
realizaban diferentes delitos como homicidios selectivos, desplazamientos forzados, tráfico de
estupefacientes y extorsiones. Ante la contundencia del material probatorio recopilado en las
investigaciones, alias Pedro aceptó su responsabilidad en el homicidio de un adolescente de
17 años, ocurrido el 24 de noviembre de 2017, en Caucasia (Antioquia). El crimen fue
ordenado porque el joven supuestamente vendía estupefacientes en el municipio sin la
autorización previa de los cabecillas del Clan del Golfo en la región.",HSB NOTICIAS,ACCIONES_INSTITUCIONALES
37763,BOLIVAR,SANTA_ROSA_DEL_SUR,13688,MAGDALENA_MEDIO,PDET,Sur de Bolívar,08/01/2020,1,2020,OTRO_TIPO_DE_EVENTO,OTROS,GAO_GRUPOS_ARMADOS_ORGANIZADOS,ELN,,"término de
un consejo de seguridad que convocó el gobernador de Bolívar, Vicente Blel Scaff, luego del
ataque que se presentó contra la estación de Policía del corregimiento de Buenavista, en el
municipio de Santa Rosa del Sur, se dio a conocer la recompensa de hasta 50 millones de
pesos por información que permita dar con la captura de los responsables del ataque. Según
las primeras investigaciones e hipótesis entregadas por las autoridades, dicho ataque a la
estación y uniformados de la Policía, fue perpetrado por miembros de la guerrilla del Ejército
de Liberación Nacional-ELN. Por su parte, el Mayor Jairo Enrique Gómez, de la Segunda
Brigada del Ejército, manifestó que luego del ataque, las unidades que hacen presencia en la
zona reaccionaron de manera oportuna y pudieron contrarrestar esta acción, que dejó como
saldo dos civiles y dos soldados heridos.",RCN RADIO,OTRO_TIPO_DE_EVENTOS
37764,COLOMBIA,NO_PRECISA,,,,,08/01/2020,1,2020,OTRO_TIPO_DE_EVENTO,OTROS,NO_PRECISA,NO_PRECISA_,,"Gobierno lanza cartel de 30 personas buscadas por
crímenes contra excombatientes. La Policía Nacional dio a conocer un nuevo cartel de 30
personas buscadas por crímenes en contra de excombatientes de las Farc. El comandante de
la Policía Nacional, el general Óscar Athortúa, explicó que hay pruebas de que estas personas
están directamente vinculadas a eventos específicos de muerte, amenazas o atentados en
contra de personas en proceso de reincorporación. El monto que ofrece por alias ‘Gabino’,
alias ‘Pablito’ y alias ‘Antonio García’, permanece igual desde febrero de 2019 y corresponde
a 4.000 millones de pesos. Sin embargo, por alias ‘Pablo Beltrán’ ofrece 2.100 millones. Alias
‘Pablo Beltrán’ y alias ‘Gabino’ se encuentran en Cuba y el Gobierno de ese país no ha dado
señas de querer entregarlos. Sin embargo, el hecho de estar incluidos en el cartel puede
significar una responsabilidad de mando por parte de estos cabecillas, aún desde la isla, de
crímenes contra excombatientes. En el cartel aparecen las fotos de diez integrantes, de
distintos rangos, de esa guerrilla. Además de ellos, en el cartel aparecen alias ‘Marlon’ y alias
‘Mayimbú’, quien fue expulsado de la Justicia Especial para la Paz cuando se demostró que se
había rearmado. Por ambos hombres, las autoridades ofrecen hasta 1.000 millones de pesos.",BLU RADIO,OTRO_TIPO_DE_EVENTOS
37765,COLOMBIA,NO_PRECISA,,,,,09/01/2020,1,2020,OTRO_TIPO_DE_EVENTO,OTROS,GAO_GRUPOS_ARMADOS_ORGANIZADOS,ELN,,"La Policía Nacional emite alerta por posibles actos del ELN
en conmemoración de toma de Simacota En las últimas horas la institución envió un poligrama
a los comandantes para advertir la situación y ordenar incrementar medidas de seguridad.
Por eso, en el marco del aniversario número 55 de la toma de Simacota del ELN, la Policía
está recomendando a sus uniformados patrullar a la ofensiva, utilizar todas las medidas de
seguridad para la autoprotección, evitar rutinas, coordinar actividades con fuerzas militares
y activar todas las fuentes humanas para prevenir afectaciones. Asimismo, piden fortalecer
las medidas de seguridad en las instalaciones de la Policía Nacional, pues hay que recordar
que, para estas fechas del año pasado el ELN explotó un carro bomba en la Escuela General
Santander, en Bogotá provocando la muerte de 21 jóvenes cadetes.",BLU RADIO,OTRO_TIPO_DE_EVENTOS
37766,NARIÑO,SAN_ANDRES_DE_TUMACO,52835,NARIÑO,ETCR - PDET,Pacífico y frontera Nariñense,10/01/2020,1,2020,ACCIONES_ARMADAS,ENFRENTAMIENTOS,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,OTROS,FRENTE_OLIVER_SINISTERRA,"La Alcaldía de Tumaco prendió las alarmas sobre la situación de seguridad que se ha venido presentando en esa zona del país, ya que, debido a la presencia de organizaciones criminales, decenas de familias han tenido que abandonar sus hogares. En diálogo con RCN Radio, la alcaldesa de Tumaco (Nariño), María Emilsen Angulo, señaló que desde el pasado 20 de diciembre se empezaron a registrar enfrentamientos entre dos grupos armados ilegales por el control del territorio en la zona alta del río Chagüí, lo que ha generado el desplazamiento masivo en esa región. “Hasta el 9 de enero teníamos un reportadas de 325 familias, pero desafortunadamente el enfrentamiento ha continuado hasta la fecha, lo que ha hecho que tengamos que realizar un nuevo censo para saber qué tanto ha crecido esta cifra en los últimos días. Consideramos que son cerca de 1.000 familias las que han sido desplazadas del territorio”, señaló la mandataria de Tumaco.",UARIV,ACCIONES_ARMADAS
37767,CASANARE,YOPAL,85001,META_Y_LLANOS_ORIENTALES,0,0,10/01/2020,1,2020,ACCIONES_ARMADAS,ATAQUE_A_INSTALACIONES_DE_LAS_FUERZAS_MILITARES,GAO_GRUPOS_ARMADOS_ORGANIZADOS,ELN,,"Una volqueta explotó cerca de las 2:20 a. m. en inmediaciones de la base de la Fuerza Aérea Colombiana en este municipio. El presidente Iván Duque señaló que hay indicios de que el Eln esté detrás del ataque. Medios locales como 'El Nuevo Oriente' y 'Casanare Noticias' dieron los primeros reportes de lo que fue señalado como atentado terrorista. El vehículo en cuestión habría explotado en la conocida diagonal 47 de Yopal. De acuerdo con testigos, se trataron de detonaciones sucesivas. Las autoridades hicieron presencia inmediata en el sitio y acordonaron la zona con el fin de establecer las primeras hipótesis. El comandante de la Fuerza Aérea Colombiana, general Ramsés Rueda, dijo que fueron 25 artefactos explosivos artesanales lanzados desde igual número de tubos que estaban dispuestos dentro de una volqueta. De estos, tres cayeron dentro de la unidad militar y uno cerca de las barracas donde duermen las mujeres. También contó que la mujer herida fue afectada por esquirlas, pero que ya salió de cirugía y está estable y fuera de peligro. Pese a los daños en la infraestructura, no hubo afectaciones a activos estratégicos, aseguró también el general Rueda.",EL TIEMPO,ACCIONES_ARMADAS
